"ticker", "cfo_name", "first_call_date", "last_call_date", "total_calls"
"MXIM-OQ", "Bruce-Kiddoo", "2008-10-29", "2013-10-24", "21"
"MXL-N", "Carl-Jasper", "2004-02-05", "2006-11-01", "11"
"MYE-N", "Adam-Spice", "2011-02-03", "2015-02-09", "13"
"MYE-N", "Don-Merril", "2006-07-27", "2012-07-19", "11"
"MYE-N", "Greg-Stodnick", "2004-02-12", "2006-02-15", "2"
"MYGN-OQ", "Gregg-Branning", "2012-10-18", "2015-07-23", "4"
"MYGN-OQ", "Bryan-Riggsbee", "2015-11-03", "2015-11-03", "1"
"MYGN-OQ", "Jay-Moyes", "2004-02-03", "2007-08-21", "14"
"MYRG-OQ", "Jim-Evans", "2008-02-05", "2014-08-12", "24"
"MYRG-OQ", "Marco-Martinez", "2009-03-13", "2011-11-09", "11"
"MZIAQ-PKxB13", "Paul-Evans", "2012-03-08", "2015-08-06", "15"
"MZIAQ-PKxB13", "Bob-Lienesch", "2004-02-11", "2005-05-05", "6"
"MarineMaxInc", "Ross-Anderson", "2005-08-01", "2008-11-05", "14"
"MarshallIlsleyCorp", "Mike-McLamb", "2004-07-22", "2014-11-04", "41"
"MarshallIlsleyCorp", "Bill-Brunner", "2004-01-22", "2007-04-18", "14"
"MarshallIlsleyCorp", "Greg-Smith", "2006-07-17", "2010-10-20", "17"
"MarshallIlsleyCorp", "John-Presley", "2005-01-13", "2006-01-12", "5"
"MarshallIlsleyCorp", "Mark-F-Furlong", "2004-01-14", "2004-10-13", "4"
"MaytagCorp", "Rick-Tremblay", "2005-01-24", "2005-10-21", "4"
"McAfeeLLC", "George-Moore", "2004-01-29", "2005-04-22", "6"
"McAfeeLLC", "Eric-Brown", "2005-02-24", "2008-02-07", "13"
"McAfeeLLC", "Jonathan-Chadwick", "2010-07-29", "2010-10-28", "2"
"McAfeeLLC", "Rocky-Pimentel", "2008-07-31", "2010-04-29", "8"
"MedtronicInc", "Steve-Richards", "2004-01-27", "2004-10-28", "5"
"MentorCorp", "Gary-Ellis", "2013-11-19", "2013-11-19", "1"
"MentorCorp", "Adel-Michael", "2004-01-27", "2004-05-18", "2"
"MentorCorp", "Loren-McFarland", "2004-08-02", "2007-11-07", "14"
"MichaelFoodsInc", "Michael-ONeill", "2008-01-31", "2008-11-05", "4"
"MichaelFoodsInc", "John-Reedy", "2005-11-03", "2006-05-11", "2"
"MillenniumPharmaceuticalsInc", "Mark-Westphal", "2008-03-24", "2013-11-12", "14"
"MillenniumPharmaceuticalsInc", "Ken-Bate", "2004-01-28", "2004-07-22", "3"
"NAFC-OxK13", "Marsha-Fanucci", "2004-10-28", "2007-11-01", "12"
"NAFC-OxK13", "Bob-Dimond", "2004-02-26", "2013-02-28", "17"
"NALxD11", "LeAnne-Stewart", "2004-11-04", "2006-03-16", "6"
"NALxD11", "Don-Chaffee", "2009-07-29", "2009-07-29", "1"
"NALxD11", "Glenn-MacInnes", "2010-01-27", "2010-10-27", "4"
"NANO-OQ", "Merrill-Blanksteen", "2005-04-26", "2009-04-29", "12"
"NANO-OQ", "Bruce-Crawford", "2008-10-30", "2008-10-30", "1"
"NANO-OQ", "Doug-McCutcheon", "2005-10-27", "2007-02-15", "6"
"NANO-OQ", "Gary-Schaefer", "2008-07-31", "2008-07-31", "1"
"NANO-OQ", "Jeffrey-Andreson", "2014-10-28", "2015-10-29", "5"
"NANO-OQ", "Jim-Moniz", "2009-02-19", "2011-02-10", "9"
"NANO-OQ", "Paul-Nolan", "2004-04-29", "2005-07-28", "5"
"NANO-OQ", "Quentin-Wright", "2007-04-25", "2007-10-30", "3"
"NAPS-OxK08", "Ronald-Kisling", "2011-07-28", "2014-07-30", "9"
"NAPS-OxK08", "Nand-Gangwani", "2004-02-04", "2007-11-01", "14"
"NATI-OQ", "Suzanne-Colvin", "2008-02-06", "2008-08-11", "3"
"NATI-OQ", "Alex-Davern", "2004-01-21", "2015-10-27", "40"
"NATR-OQ", "John-Royko", "2006-11-14", "2006-11-14", "1"
"NAV-N", "Craig-Huff", "2004-02-25", "2005-10-25", "7"
"NAV-N", "AJ-Cederoth", "2009-06-09", "2013-06-10", "17"
"NAV-N", "Bob-Lannert", "2004-02-23", "2005-09-07", "6"
"NAV-N", "Terry-Endsley", "2008-06-30", "2008-09-04", "2"
"NAVG-OQ", "Walter-Borst", "2013-09-04", "2013-12-20", "2"
"NAVG-OQ", "Ciro-Defalco", "2011-11-04", "2015-11-06", "17"
"NAVG-OQ", "Frank-McDonnell", "2008-10-28", "2011-08-05", "12"
"NAVI-OQ", "Paul-Malvasio", "2004-05-06", "2008-07-29", "18"
"NBHC-N", "Somsak-Chivavibul", "2014-07-17", "2015-10-21", "6"
"NBL-N", "Brian-Lilly", "2012-11-02", "2015-10-23", "10"
"NBL-N", "Chris-Tong", "2005-02-22", "2009-04-30", "14"
"NBL-N", "Dave-Kornder", "2004-02-25", "2005-05-03", "5"
"NBL-N", "James-McElvany", "2004-02-03", "2004-11-02", "3"
"NCI-N", "Ken-Fisher", "2010-07-29", "2015-08-03", "9"
"NCI-N", "Ben-Perks", "2004-02-12", "2007-07-26", "15"
"NCI-N", "Cindy-Baier", "2013-04-25", "2015-10-27", "10"
"NCI-N", "David-Wartner", "2008-10-30", "2008-10-30", "1"
"NCI-N", "Scott-Krenz", "2007-10-17", "2008-04-24", "3"
"NCIT-OQ", "Tom-Nardis", "2009-02-24", "2013-02-14", "16"
"NCIT-OQ", "Brian-Clark", "2011-05-04", "2011-11-02", "3"
"NCIT-OQ", "Judith-Bjornaas", "2005-11-15", "2010-11-03", "21"
"NCR-N", "Lucas-Narrow", "2012-02-15", "2013-10-29", "8"
"NCR-N", "Bob-Fishman", "2007-07-31", "2015-10-27", "25"
"NCR-N", "Danny-Moshaioff", "2004-02-12", "2007-08-21", "14"
"NCR-N", "Hugo-Goldman", "2007-11-20", "2012-02-29", "16"
"NCR-N", "Pete-Bocian", "2004-01-27", "2007-04-26", "14"
"NCR-N", "Sarit-Sagiv", "2012-05-09", "2012-08-08", "2"
"NCS-N", "Tony-Massetti", "2008-05-07", "2009-07-23", "6"
"NCS-N", "Bob-Medlock", "2004-02-26", "2004-12-09", "4"
"NCS-N", "Frances-Powell", "2005-06-02", "2008-03-04", "11"
"NDAQ-OQ", "Mark-Johnson", "2008-06-03", "2013-12-10", "19"
"NDAQ-OQ", "Adena-Friedman", "2009-11-05", "2011-02-02", "6"
"NDAQ-OQ", "David-Warren", "2004-02-25", "2009-11-05", "22"
"NDAQ-OQ", "John-Fay", "2004-01-22", "2005-11-02", "8"
"NDAQ-OQ", "Kristina-Schauman", "2004-10-20", "2007-10-24", "11"
"NDAQ-OQ", "Lee-Shavel", "2011-07-27", "2015-10-22", "16"
"NDAQ-OQ", "Per-Nordberg", "2004-01-29", "2004-07-21", "3"
"NDNxA12", "Ron-Hassen", "2011-04-20", "2011-04-20", "1"
"NDNxA12", "Andrew-Farina", "2004-03-11", "2004-10-20", "4"
"NDNxA12", "Frank-Schools", "2012-07-03", "2013-11-07", "7"
"NDNxA12", "Jeff-Kniffin", "2005-06-30", "2005-11-04", "2"
"NDSN-OQ", "Rob-Kautz", "2006-01-10", "2011-11-09", "22"
"NDSN-OQ", "Greg-Thaxton", "2008-02-22", "2015-12-11", "32"
"NEE-N", "Peter-Hellman", "2004-02-25", "2007-12-19", "11"
"NEE-N", "Armando-Pimentel", "2008-04-30", "2011-07-27", "14"
"NEM-N", "Moray-Dewhurst", "2004-01-23", "2015-08-03", "32"
"NEM-N", "Bruce-Hansen", "2004-02-04", "2006-07-27", "9"
"NEM-N", "Laurie-Brlas", "2013-11-01", "2015-10-29", "10"
"NEM-N", "Pierre-Lassonde", "2006-04-20", "2006-04-20", "1"
"NEM-N", "Richard-OBrien", "2005-10-26", "2007-04-26", "4"
"NEM-N", "Russ-Ball", "2007-08-02", "2013-04-30", "24"
"NEOG-OQ", "Tom-Mahoney", "2013-04-30", "2013-04-30", "1"
"NEOG-OQ", "Rick-Current", "2006-01-05", "2010-09-23", "17"
"NEU-N", "Steve-Quinlan", "2011-03-22", "2015-12-21", "19"
"NEU-N", "Brian-Paliotti", "2015-01-30", "2015-10-27", "4"
"NEW-NxC07", "David-Fiorenza", "2012-02-02", "2014-10-30", "7"
"NEW-NxC07", "Edward-Gotschall", "2004-01-22", "2005-05-31", "3"
"NEWM-N", "Patti-Dodge", "2004-07-22", "2006-11-02", "17"
"NEWP-OxE16", "Greg-Freiberg", "2015-02-26", "2015-10-29", "2"
"NEXC-PKxI10", "Chuck-Cargile", "2004-04-29", "2013-10-30", "36"
"NEXC-PKxI10", "David-Meister", "2006-11-09", "2008-03-14", "6"
"NEXC-PKxI10", "David-Reymann", "2004-05-07", "2006-05-10", "9"
"NFG-N", "Mark-Stanko", "2009-08-11", "2009-11-05", "3"
"NFLX-OQ", "Ron-Tanski", "2006-02-09", "2006-02-09", "1"
"NFLX-OQ", "Barry-McCarthy", "2004-01-21", "2010-10-20", "28"
"NFX-N", "David-Wells", "2011-01-26", "2015-07-15", "13"
"NFX-N", "Larry-Massaro", "2014-04-30", "2015-08-05", "5"
"NGVC-N", "Terry-Rathert", "2004-07-28", "2013-02-20", "21"
"NI-N", "Sandra-Buffa", "2013-11-21", "2013-11-21", "1"
"NI-N", "Michael-ODonnell", "2004-01-30", "2008-08-05", "15"
"NICRL-PK", "Steve-Smith", "2009-02-04", "2015-04-30", "19"
"NIHD-OQ", "Rick-Hawley", "2004-02-10", "2011-11-01", "28"
"NIHD-OQ", "Byron-Siliezar", "2004-02-26", "2007-04-26", "10"
"NIHD-OQ", "Gokul-Hemmedy", "2007-07-26", "2012-08-07", "21"
"NILE-OxB17", "Juan-Figuereo", "2012-11-07", "2013-10-31", "5"
"NILE-OxB17", "David-Binder", "2011-11-08", "2013-10-31", "9"
"NILE-OxB17", "Diane-Irvine", "2004-07-28", "2007-08-06", "13"
"NILE-OxB17", "Marc-Stolzman", "2008-08-05", "2011-05-05", "11"
"NJR-N", "Vijay-Talwar", "2011-02-10", "2011-05-05", "2"
"NKE-N", "Glenn-Lockwood", "2004-01-28", "2015-07-31", "37"
"NKE-N", "Andy-Campion", "2015-09-24", "2015-12-22", "2"
"NKTR-OQ", "Donald-Blair", "2004-03-18", "2015-06-25", "44"
"NKTR-OQ", "Ajay-Bansal", "2004-02-02", "2005-11-03", "8"
"NKTR-OQ", "John-Nicholson", "2008-02-27", "2015-08-05", "17"
"NKTR-OQ", "Lou-Drapeau", "2006-02-28", "2007-08-08", "7"
"NLS-N", "Tim-Harkness", "2007-11-07", "2007-11-07", "1"
"NLS-N", "Bill-Meadowcroft", "2005-04-27", "2008-11-04", "15"
"NLS-N", "Ken-Fish", "2008-11-04", "2011-04-28", "9"
"NLS-N", "Linda-Pearce", "2012-11-05", "2013-05-06", "3"
"NLS-N", "Michael-Mulholland", "2011-08-08", "2011-11-07", "2"
"NLS-N", "Rod-Rice", "2004-01-28", "2005-02-02", "5"
"NLSN-N", "Sid-Nayar", "2014-05-05", "2015-11-02", "7"
"NMGC-PK", "Jamere-Jackson", "2015-10-21", "2015-10-21", "1"
"NMGC-PK", "Doug-Young", "2005-12-08", "2005-12-08", "1"
"NMGC-PK", "Scott-Sullinger", "2004-05-20", "2006-11-20", "9"
"NMGaxJ05", "Steve-Berry", "2007-11-09", "2008-05-20", "4"
"NNN-N", "Jim-Skinner", "2013-12-18", "2013-12-18", "1"
"NOC-N", "Kevin-Habicht", "2004-01-21", "2015-11-03", "45"
"NOC-N", "Chuck-Noski", "2004-02-04", "2005-02-02", "5"
"NOC-N", "Jim-Palmer", "2007-04-24", "2015-01-29", "30"
"NOC-N", "Ken-Bedingfield", "2015-04-29", "2015-10-28", "3"
"NOG-A", "Wes-Bush", "2005-04-28", "2007-01-25", "9"
"NOV-N", "Tom-Stoelk", "2012-02-29", "2015-11-05", "16"
"NOV-N", "Clay-Williams", "2005-05-06", "2012-10-25", "31"
"NOV-N", "Jeremy-Thigpen", "2013-02-01", "2015-02-03", "7"
"NOV-N", "Matt-Fitzgerald", "2004-02-11", "2007-10-25", "16"
"NOVL-OxD11", "Steven-W-Krablin", "2004-02-12", "2005-02-25", "5"
"NOVL-OxD11", "Dana-Russell", "2006-08-29", "2010-08-26", "17"
"NOVN-OxI09", "Joe-Tibbetts", "2004-02-23", "2006-05-31", "10"
"NOVN-OxI09", "Diane-Barrett", "2004-02-26", "2007-11-08", "15"
"NOVN-OxI09", "Michael-Price", "2008-05-08", "2009-03-05", "4"
"NP-N", "Mike-Christ", "2008-03-27", "2008-03-27", "1"
"NPBC-OxD16", "Bonnie-Lind", "2005-03-24", "2015-11-05", "37"
"NPBC-OxD16", "Gary-Rhoads", "2004-07-15", "2007-07-17", "9"
"NPBC-OxD16", "Michael-Hughes", "2009-10-29", "2015-07-23", "24"
"NPO-N", "Mike-Reinhard", "2007-10-16", "2009-07-23", "8"
"NPO-N", "Alex-Pease", "2011-05-06", "2015-02-20", "15"
"NPO-N", "Bill-Dries", "2004-08-03", "2011-02-16", "27"
"NR-N", "Milt-Childress", "2015-02-20", "2015-10-29", "4"
"NR-N", "Gregg-Piontek", "2012-02-17", "2015-10-30", "14"
"NR-N", "Jim-Braun", "2006-11-13", "2011-07-29", "20"
"NRG-N", "Matt-Hardey", "2004-02-26", "2006-03-07", "9"
"NRG-N", "Bob-Flexon", "2004-05-11", "2009-10-29", "17"
"NRG-N", "Chris-Schade", "2010-05-10", "2011-08-04", "5"
"NRG-N", "Clint-Freeland", "2008-05-01", "2009-02-12", "4"
"NRG-N", "Gerry-Luterman", "2010-02-23", "2010-02-23", "1"
"NSC-N", "Kirk-Andrews", "2011-11-03", "2015-11-04", "17"
"NSC-N", "Don-Seale", "2007-01-24", "2007-01-24", "1"
"NSC-N", "Hank-Wolfe", "2004-01-28", "2007-04-25", "11"
"NSC-N", "Jim-Squires", "2007-07-25", "2012-07-24", "20"
"NSC-N", "John-Rathbone", "2012-10-23", "2013-10-23", "4"
"NSIT-OQ", "Marta-Stewart", "2014-01-22", "2015-10-28", "8"
"NSIT-OQ", "Glynis-Bryan", "2008-02-06", "2015-10-28", "31"
"NSMxI11", "Stanley-Laybourne", "2004-02-05", "2007-08-07", "15"
"NSP-N", "Lewis-Chew", "2004-03-11", "2011-06-09", "29"
"NSP-N", "Douglas-Sharp", "2004-02-09", "2015-11-02", "40"
"NSR-N", "Richard-Rawson", "2004-05-03", "2004-05-03", "1"
"NSR-N", "Jeff-Babka", "2005-08-02", "2008-11-04", "13"
"NSS-NxL06", "Paul-Lalljie", "2009-02-10", "2015-10-29", "26"
"NST-DGxD12", "Tom-Depenbrock", "2004-02-11", "2006-08-01", "10"
"NTAP-OQ", "Jim-Judge", "2005-01-28", "2012-01-27", "27"
"NTAP-OQ", "Nick-Noviello", "2012-02-15", "2015-11-18", "16"
"NTCT-OQ", "Steve-Gomo", "2004-02-17", "2011-11-16", "32"
"NTCT-OQ", "David-Sommers", "2004-01-15", "2011-10-20", "33"
"NTG-NxK09", "Jean-Bua", "2012-01-19", "2015-10-29", "16"
"NTG-NxK09", "Andy-Smith", "2009-05-07", "2009-05-07", "1"
"NTG-NxK09", "Brad-Farnsworth", "2006-11-02", "2009-02-17", "6"
"NTGR-OQ", "Rick-FitzGerald", "2004-11-04", "2006-08-03", "7"
"NTGR-OQ", "Christine-Gorjanc", "2008-07-23", "2015-10-22", "30"
"NTLS-OxE16", "Jonathan-Mather", "2004-02-12", "2006-10-26", "11"
"NTLS-OxE16", "Hal-Colbert", "2011-11-08", "2011-11-08", "1"
"NTLS-OxE16", "Michael-Moneymaker", "2006-08-03", "2011-08-05", "20"
"NTN-A", "Steb-Chandor", "2011-11-08", "2013-07-30", "8"
"NTN-A", "Andy-Wrobel", "2006-03-16", "2006-08-08", "2"
"NTRI-OQ", "Kendra-Berger", "2006-11-08", "2012-05-10", "16"
"NTRI-OQ", "David-Clark", "2008-02-19", "2013-03-05", "19"
"NTRI-OQ", "Jim-Brown", "2005-10-25", "2007-10-24", "8"
"NTRI-OQ", "Kathleen-Simone", "2013-05-01", "2013-05-01", "1"
"NTRS-OQ", "Mike-Monahan", "2013-10-28", "2015-10-28", "9"
"NTRS-OQ", "Biff-Bowman", "2014-10-22", "2015-10-21", "5"
"NTRS-OQ", "Bill-Morrison", "2009-10-21", "2011-07-20", "8"
"NTRS-OQ", "Mike-OGrady", "2011-10-19", "2014-07-16", "12"
"NUAN-OQ", "Steve-Fradkin", "2004-01-21", "2009-07-22", "22"
"NUE-N", "Tom-Beaudoin", "2013-11-25", "2013-11-25", "1"
"NUE-N", "Jim-Frias", "2009-10-22", "2015-10-22", "23"
"NUS-N", "Terry-Lisenby", "2004-01-29", "2009-10-22", "24"
"NUVA-OQ", "Ritch-Wood", "2004-02-05", "2015-10-29", "46"
"NUVA-OQ", "Kevin-OBoyle", "2006-02-16", "2009-10-20", "15"
"NUVA-OQ", "Michael-Lambert", "2010-02-25", "2014-04-29", "18"
"NVDA-OQ", "Quentin-Blackford", "2014-07-29", "2015-10-27", "6"
"NVDA-OQ", "Colette-Kress", "2013-11-07", "2015-11-05", "9"
"NVDA-OQ", "David-White", "2009-05-07", "2011-02-16", "8"
"NVDA-OQ", "Karen-Burns", "2011-05-12", "2013-08-08", "8"
"NVDA-OQ", "Marv-Burkett", "2004-08-05", "2009-02-10", "18"
"NVExL13", "Olav-Carlsen", "2005-01-20", "2006-10-26", "8"
"NVExL13", "Bill-Rogers", "2007-02-16", "2009-10-26", "12"
"NVExL13", "Dilek-Samil", "2010-08-02", "2012-05-08", "8"
"NVExL13", "Johnathan-Halkyard", "2012-07-27", "2013-07-26", "5"
"NVExL13", "Kevin-Bethel", "2010-02-08", "2010-04-26", "2"
"NVLS-OxF12", "Michael-Yackira", "2004-03-08", "2006-11-03", "11"
"NVLS-OxF12", "Bill-Kurtz", "2005-10-17", "2007-11-29", "14"
"NVLS-OxF12", "John-Chenault", "2005-07-19", "2005-07-19", "1"
"NVLS-OxF12", "John-Hertz", "2010-07-12", "2012-02-02", "9"
"NWA-NxJ08", "Kevin-Royal", "2004-01-26", "2005-04-18", "6"
"NWA-NxJ08", "Bernard-Han", "2004-01-23", "2005-04-21", "6"
"NWA-NxJ08", "Dave-Davis", "2007-07-31", "2008-10-22", "6"
"NWE-N", "Neal-Cohen", "2005-07-26", "2005-07-26", "1"
"NWK-OxH12", "Brian-Bird", "2004-11-08", "2015-10-22", "40"
"NWK-OxH12", "David-Wagenseller", "2010-05-05", "2012-02-01", "4"
"NWL-N", "John-McGrath", "2004-07-14", "2008-10-28", "18"
"NWL-N", "Doug-Martin", "2012-10-26", "2014-07-31", "7"
"NWL-N", "John-Stipancich", "2014-10-31", "2015-10-30", "5"
"NWL-N", "Juan-Figuereo", "2010-01-29", "2012-07-27", "11"
"NWN-N", "Patrick-Robinson", "2004-01-29", "2009-10-28", "21"
"NWN-N", "Bruce-DeBolt", "2004-01-29", "2004-07-23", "2"
"NWN-N", "David-Anderson", "2004-11-04", "2012-08-03", "32"
"NWN-N", "Greg-Hazelton", "2015-08-04", "2015-11-03", "2"
"NWRE-OxJ07", "Steve-Feltz", "2013-03-01", "2015-05-05", "6"
"NWSA-OQ", "Keith-Schneck", "2004-10-25", "2007-05-01", "7"
"NWY-N", "Bedi-Singh", "2013-11-11", "2015-11-05", "9"
"NX-N", "Sheamus-Toal", "2013-12-04", "2013-12-04", "1"
"NX-N", "Brent-Korb", "2008-08-28", "2015-12-14", "29"
"NX-N", "Terry-Murphy", "2004-02-27", "2005-08-25", "5"
"NYCB-N", "Tom-Walker", "2006-08-24", "2008-06-10", "8"
"NYCB-N", "Michael-Puorro", "2004-01-27", "2004-07-21", "3"
"NYFX-PxL09", "Tom-Cangemi", "2005-04-20", "2015-10-21", "42"
"NYFX-PxL09", "Mark-Hahn", "2004-03-09", "2005-06-30", "3"
"NYT-N", "Steven-Vigliotti", "2007-03-19", "2009-08-06", "10"
"NYT-N", "Jim-Follo", "2007-01-31", "2015-08-06", "34"
"NYT-N", "Len-Forman", "2004-01-27", "2006-10-19", "12"
"NYXxK13", "Roland-Caputo", "2008-07-23", "2012-07-26", "3"
"NYXxK13", "Michael-Geltzeiler", "2008-08-01", "2013-04-30", "19"
"NewPlanExcelRealtyTrustInc", "Nelson-Chai", "2004-10-25", "2007-11-02", "13"
"NielsenNV", "John-Roche", "2004-02-26", "2007-02-22", "13"
"NielsenNV", "Bill-Walsh", "2004-01-27", "2005-10-20", "7"
"NielsenNV", "Brian-West", "2007-04-16", "2014-02-13", "27"
"NielsenNV", "Jamere-Jackson", "2014-04-24", "2015-07-28", "6"
"NielsenNV", "Richard-Surratt", "2011-04-26", "2012-04-19", "5"
"NielsenNV", "Rob-Ruijter", "2006-09-29", "2006-11-29", "2"
"NielsenNV", "Sean-Creamer", "2006-01-24", "2012-07-19", "23"
"NovatelWirelessInc", "Todd-Sloan", "2004-02-26", "2006-11-02", "10"
"NovatelWirelessInc", "Dan-Halvorson", "2004-02-10", "2007-05-01", "13"
"O-N", "Ken-Lebbon", "2008-02-20", "2013-11-06", "25"
"OA-N", "Paul-Meurer", "2004-02-05", "2015-10-29", "29"
"OA-N", "Eric-Rangen", "2004-01-22", "2006-02-02", "9"
"OA-N", "Garrett-Pierce", "2015-05-28", "2015-10-27", "3"
"OA-N", "John-Shroyer", "2006-05-05", "2011-08-04", "21"
"OA-N", "Mark-DeYoung", "2010-11-04", "2010-11-04", "1"
"OA-N", "Neal-Cohen", "2012-05-03", "2014-10-30", "11"
"OC-N", "Tom-Sexton", "2011-11-03", "2012-02-02", "2"
"OC-N", "Duncan-Palmer", "2007-11-01", "2012-08-01", "20"
"OC-N", "Michael-McMurray", "2012-10-24", "2013-04-24", "3"
"OCAS-OxI07", "Mike-Thaman", "2006-10-25", "2011-02-16", "5"
"OCAS-OxI07", "Donald-McKee", "2004-02-12", "2004-05-05", "2"
"OCC-OQ", "Mike-Winner", "2004-08-04", "2007-05-01", "12"
"OCLR-OQ", "Tracy-Smith", "2013-12-19", "2013-12-19", "1"
"OCLR-OQ", "Jerry-Turin", "2008-10-23", "2013-09-16", "18"
"OCLR-OQ", "Pete-Mangan", "2013-11-07", "2015-08-04", "8"
"OCRxH15", "Steve-Abely", "2004-02-10", "2008-04-28", "15"
"OCRxH15", "Dave-Froesel", "2004-02-12", "2009-11-05", "23"
"OCRxH15", "John-Workman", "2010-02-25", "2012-07-25", "11"
"OCRxH15", "Rich-Hunt", "2004-08-05", "2005-05-05", "4"
"OCRxH15", "Rick-Sunderland", "2004-02-12", "2004-05-13", "2"
"ODC-N", "Rocky-Kraft", "2012-10-31", "2013-10-23", "5"
"ODFL-OQ", "Dan-Smith", "2013-12-09", "2013-12-09", "1"
"ODP-OQ", "J-Wes-Frye", "2005-07-22", "2015-10-29", "37"
"ODP-OQ", "Charles-Brown", "2004-02-11", "2005-10-19", "8"
"ODP-OQ", "Mike-Newman", "2008-10-29", "2013-04-30", "18"
"ODP-OQ", "Pat-McKay", "2006-02-15", "2007-11-20", "8"
"ODSY-OxH10", "Steve-Hare", "2014-02-25", "2014-11-04", "4"
"ODSY-OxH10", "Bob-Lefton", "2006-08-01", "2006-08-01", "1"
"ODSY-OxH10", "Dirk-Allison", "2007-01-30", "2010-04-29", "15"
"OFC-N", "Doug-Cannon", "2004-02-24", "2006-10-31", "12"
"OFC-N", "Anthony-Mifsud", "2015-02-10", "2015-10-29", "3"
"OFC-N", "Roger-Waesche", "2004-02-11", "2006-05-02", "10"
"OFIX-OQ", "Steve-Riffee", "2006-10-31", "2014-10-24", "32"
"OFIX-OQ", "Bob-Vaters", "2008-11-06", "2011-05-05", "10"
"OFIX-OQ", "Brian-McCollum", "2011-02-15", "2012-10-24", "8"
"OFIX-OQ", "Doug-Rice", "2015-04-29", "2015-08-04", "3"
"OFIX-OQ", "Emily-Buxton", "2013-02-21", "2014-03-27", "3"
"OFIX-OQ", "Tim-Adams", "2007-11-06", "2008-02-22", "2"
"OGE-N", "Tom-Hein", "2005-10-27", "2008-08-07", "10"
"OGE-N", "Jim-Hatfield", "2004-01-28", "2008-05-07", "18"
"OGE-N", "Scott-Forbes", "2008-07-31", "2009-02-13", "3"
"OGE-N", "Sean-Trauschke", "2009-08-05", "2014-08-07", "21"
"OGS-N", "Steve-Merrill", "2008-10-31", "2015-11-05", "6"
"OHI-N", "Curtis-Dinan", "2014-11-04", "2015-10-29", "4"
"OI-N", "Bob-Stephenson", "2004-04-27", "2015-11-03", "36"
"OI-N", "Ed-White", "2005-04-21", "2012-04-26", "28"
"OI-N", "John-Haudrich", "2015-04-29", "2015-10-28", "3"
"OI-N", "Steve-Bramlage", "2012-07-26", "2015-02-03", "11"
"OII-N", "Tom-Young", "2004-01-28", "2005-01-27", "4"
"OII-N", "Cardon-Gerner", "2012-07-26", "2015-07-23", "6"
"OIS-N", "Marvin-Migura", "2004-02-19", "2014-04-24", "26"
"OIS-N", "Bradley-Dodson", "2007-02-08", "2013-10-31", "27"
"OIS-N", "Cindy-Taylor", "2004-02-03", "2006-05-04", "10"
"OKE-N", "Lloyd-Hajdik", "2014-02-20", "2015-10-30", "8"
"OKE-N", "Curtis-Dinan", "2007-02-27", "2010-11-03", "13"
"OKE-N", "Derek-Reiners", "2013-02-26", "2015-11-04", "9"
"OKE-N", "Jim-Kneale", "2004-02-24", "2006-11-02", "12"
"OLLI-OQ", "Rob-Martinovich", "2011-02-22", "2012-10-31", "8"
"OLN-N", "John-Swygert", "2015-09-09", "2015-12-09", "2"
"OLN-N", "Gary-Pittman", "2004-05-21", "2007-05-11", "9"
"OLN-N", "John-Fischer", "2005-07-29", "2014-04-25", "35"
"OLN-N", "Todd-Slater", "2014-10-24", "2015-11-03", "5"
"OMC-N", "Tony-Ruggiero", "2004-01-30", "2005-04-29", "6"
"OMC-N", "Phil-Angelastro", "2014-10-21", "2015-07-21", "4"
"OMCL-OQ", "Randall-Weisenberger", "2004-02-17", "2014-07-22", "42"
"OMCL-OQ", "Dennis-Wolf", "2004-01-26", "2005-02-03", "5"
"OMCL-OQ", "Jim-Judson", "2005-04-26", "2006-01-30", "4"
"OMCL-OQ", "Peter-Kuipers", "2015-10-29", "2015-10-29", "1"
"OMGxJ15", "Rob-Seim", "2006-04-20", "2015-07-30", "37"
"OMGxJ15", "Chris-Hix", "2012-02-28", "2013-11-01", "8"
"OMGxJ15", "Ken-Haber", "2006-03-09", "2011-11-09", "23"
"OMI-N", "Lou-Schneeberger", "2005-04-05", "2005-11-08", "3"
"OMI-N", "Drew-Edwards", "2012-04-24", "2012-10-30", "3"
"OMI-N", "Jeff-Kaczka", "2004-02-03", "2007-04-19", "12"
